,Address,BeginDate,BeginTime,Category,Distance,Duration,EndDate,EndTime,IndexTime,Name,WeekDay,Weather,"Mood (1,2,3,4,5::negative,neutral,positive)"
1179,"11900 Hobby Horse Ct, Austin, TX 78758",1/6/2018,10:53:38,Apartment Building,0,0h 30min 55sec,1/6/2018,11:24:33,1/6/2018 10:53,Radius at the Domain,5, clear-day,3
1180,,1/6/2018,10:48:43,Driving,3532,0h 4min 55sec,1/6/2018,10:53:38,1/6/2018 10:48,Driving,5, clear-day,3
1181,"1700 W Parmer Ln #210, Austin, TX 78727",1/6/2018,9:28:11,Tea House,0,1h 20min 32sec,1/6/2018,10:48:43,1/6/2018 9:28,Teapioca Lounge,5, clear-day,4
1182,,1/6/2018,9:23:15,Driving,4329,0h 4min 56sec,1/6/2018,9:28:11,1/6/2018 9:23,Driving,5, clear-day,3
1183,"11900 Hobby Horse Ct, Austin, TX 78758",1/5/2018,21:22:07,Apartment Building,0,12h 1min 7sec,1/6/2018,9:23:15,1/5/2018 21:22,Radius at the Domain,4, clear-night,3
1184,,1/5/2018,21:07:46,Driving,7898,0h 14min 21sec,1/5/2018,21:22:07,1/5/2018 21:07,Driving,4, clear-night,3
1185,"Austin, TX 78753",1/5/2018,19:07:06,,0,2h 0min 40sec,1/5/2018,21:07:46,1/5/2018 19:07,12800 Harrisglenn Dr,4, clear-night,3
1186,,1/5/2018,18:49:51,Driving,7600,0h 17min 15sec,1/5/2018,19:07:06,1/5/2018 18:49,Driving,4, clear-night,3
1187,"11900 Hobby Horse Ct, Austin, TX 78758",1/5/2018,17:15:39,Apartment Building,0,1h 34min 11sec,1/5/2018,18:49:51,1/5/2018 17:15,Radius at the Domain,4, clear-day,4
1188,,1/5/2018,17:03:57,Driving,8443,0h 11min 42sec,1/5/2018,17:15:39,1/5/2018 17:03,Driving,4, clear-day,3
1189,"3564 Far West Blvd, Austin, TX 78731",1/5/2018,16:26:49,Auto Repair Shop,0,0h 37min 8sec,1/5/2018,17:03:57,1/5/2018 16:26,Lamb's Tire & Automotive #4 (Far West),4, clear-day,4
1190,,1/5/2018,16:22:23,Driving,2514,0h 4min 26sec,1/5/2018,16:26:49,1/5/2018 16:22,Driving,4, clear-day,3
1191,"2900 W Anderson Ln, Austin, TX 78757",1/5/2018,16:13:25,Jewelry Store,0,0h 8min 58sec,1/5/2018,16:22:23,1/5/2018 16:13,Benold's Jewelers,4, clear-day,4
1192,,1/5/2018,16:01:21,Driving,5056,0h 12min 4sec,1/5/2018,16:13:25,1/5/2018 16:01,Driving,4, clear-day,3
1193,"11005 Burnet Rd, Austin, TX 78758",1/5/2018,11:37:45,Shopping Mall,0,4h 23min 36sec,1/5/2018,16:01:21,1/5/2018 11:37,Summermoon Coffee Bar,4, clear-day,4
1194,,1/5/2018,11:23:07,Driving,14228,0h 14min 38sec,1/5/2018,11:37:45,1/5/2018 11:23,Driving,4, clear-day,3
1195,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/5/2018,0:38:52,Apartment Building,0,10h 44min 14sec,1/5/2018,11:23:07,1/5/2018 0:38,Home,4, partly-cloudy-night,3
1196,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/4/2018,0:20:30,Apartment Building,0,10h 37min 15sec,1/4/2018,10:57:46,1/4/2018 0:20,Home,3, clear-night,3
1197,,1/4/2018,0:04:51,Driving,13719,0h 15min 38sec,1/4/2018,0:20:30,1/4/2018 0:04,Driving,3, clear-night,3
1198,"11900 Hobby Horse Ct, Austin, TX 78758",1/3/2018,18:04:49,Apartment Building,0,6h 0min 1sec,1/4/2018,0:04:51,1/3/2018 18:04,Radius at the Domain,2, clear-night,4
1199,,1/3/2018,17:44:38,Driving,15658,0h 20min 11sec,1/3/2018,18:04:49,1/3/2018 17:44,Driving,2, clear-night,3
1200,"1000 E 41st St, Austin, TX 78751",1/3/2018,17:05:35,Shopping Mall,0,0h 39min 3sec,1/3/2018,17:44:38,1/3/2018 17:05,Hancock Center,2, clear-day,4
1201,,1/3/2018,17:02:59,Driving,1820,0h 2min 36sec,1/3/2018,17:05:35,1/3/2018 17:02,Driving,2, clear-day,3
1202,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/3/2018,13:55:49,Apartment Building,0,3h 7min 9sec,1/3/2018,17:02:59,1/3/2018 13:55,Home,2, clear-day,4
1203,,1/3/2018,13:32:47,Driving,12042,0h 23min 2sec,1/3/2018,13:55:49,1/3/2018 13:32,Driving,2, clear-day,3
1204,"Austin, TX 78757",1/3/2018,13:24:19,,0,0h 8min 28sec,1/3/2018,13:32:47,1/3/2018 13:24,2900 W Anderson Ln,2, clear-day,4
1205,,1/3/2018,13:20:16,Driving,1421,0h 4min 2sec,1/3/2018,13:24:19,1/3/2018 13:20,Driving,2, clear-day,4
1206,"3737 Executive Center Dr Ste. 210, Austin, TX 78731",1/3/2018,13:01:12,Public Relations Firm,0,0h 19min 4sec,1/3/2018,13:20:16,1/3/2018 13:01,Ketner Group PR + Marketing,2, clear-day,5
1207,,1/3/2018,12:42:24,Driving,11161,0h 18min 48sec,1/3/2018,13:01:12,1/3/2018 12:42,Driving,2, clear-day,3
1208,"9003 Waterford Centre Blvd Suite 180, Austin, TX 78758",1/3/2018,12:20:14,Mexican,0,0h 22min 10sec,1/3/2018,12:42:24,1/3/2018 12:20,Veracruz All Natural,2, clear-day,4
1209,,1/3/2018,12:12:11,Driving,3266,0h 8min 3sec,1/3/2018,12:20:14,1/3/2018 12:12,Driving,2, clear-day,3
1210,"3737 Executive Center Dr Ste. 210, Austin, TX 78731",1/3/2018,12:04:26,Public Relations Firm,0,0h 7min 45sec,1/3/2018,12:12:11,1/3/2018 12:04,Ketner Group PR + Marketing,2, clear-day,3
1211,,1/3/2018,11:56:07,Driving,7828,0h 8min 19sec,1/3/2018,12:04:26,1/3/2018 11:56,Driving,2, clear-day,3
1212,"11900 Hobby Horse Ct, Austin, TX 78758",1/3/2018,0:31:56,Apartment Building,0,11h 24min 10sec,1/3/2018,11:56:07,1/3/2018 0:31,Radius at the Domain,2, clear-night,3
1213,,1/2/2018,21:23:24,Driving,317618,3h 8min 32sec,1/3/2018,0:31:56,1/2/2018 21:23,Driving,1, clear-night,2
1214,"Plano, Texas",1/2/2018,21:16:05,,0,0h 7min 18sec,1/2/2018,21:23:24,1/2/2018 21:16,Plano,1, cloudy,3
1215,,1/2/2018,21:01:09,Driving,2069,0h 14min 55sec,1/2/2018,21:16:05,1/2/2018 21:01,Driving,1, cloudy,3
1216,"Plano, TX 75074",1/2/2018,20:10:44,,0,0h 50min 25sec,1/2/2018,21:01:09,1/2/2018 20:10,2428 Bigleaf Ct,1, cloudy,3
1217,,1/2/2018,19:55:54,Driving,8056,0h 14min 49sec,1/2/2018,20:10:44,1/2/2018 19:55,Driving,1, clear-night,3
1218,"755 S Custer Rd, Allen, TX 75013",1/2/2018,16:27:49,Convenience Store,0,3h 28min 5sec,1/2/2018,19:55:54,1/2/2018 16:27,7-Eleven,1, partly-cloudy-day,3
1219,,1/2/2018,16:12:06,Driving,9344,0h 15min 42sec,1/2/2018,16:27:49,1/2/2018 16:12,Driving,1, partly-cloudy-day,3
1220,"Plano, TX 75075",1/2/2018,12:55:57,,0,3h 16min 9sec,1/2/2018,16:12:06,1/2/2018 12:55,Gosling Dr,1, partly-cloudy-day,5
1221,,1/2/2018,12:49:33,Driving,5970,0h 6min 24sec,1/2/2018,12:55:57,1/2/2018 12:49,Driving,1, partly-cloudy-day,3
1222,"500 E Spring Creek Pkwy, Plano, TX 75074",1/2/2018,12:37:58,Restaurant,0,0h 11min 35sec,1/2/2018,12:49:33,1/2/2018 12:37,Chipotle Mexican Grill,1, partly-cloudy-day,5
1223,,1/2/2018,12:34:59,Driving,1567,0h 2min 58sec,1/2/2018,12:37:58,1/2/2018 12:34,Driving,1, partly-cloudy-day,3
1224,"7201 Central Expy, Plano, TX 75025",1/2/2018,10:31:40,Movie Theater,0,2h 3min 18sec,1/2/2018,12:34:59,1/2/2018 10:31,Cinemark Legacy and XD,1, partly-cloudy-day,5
1225,,1/2/2018,10:10:34,Driving,3210,0h 21min 6sec,1/2/2018,10:31:40,1/2/2018 10:10,Driving,1, partly-cloudy-day,3
1226,"Plano, TX 75074",1/2/2018,1:26:41,,0,8h 43min 53sec,1/2/2018,10:10:34,1/2/2018 1:26,2428 Bigleaf Ct,1, clear-night,3
1227,,1/2/2018,1:06:19,Driving,9399,0h 20min 21sec,1/2/2018,1:26:41,1/2/2018 1:06,Driving,1, clear-night,4
1228,"2500 Central Expy, Plano, TX 75074",1/2/2018,0:02:48,Thai,0,1h 3min 30sec,1/2/2018,1:06:19,1/2/2018 0:02,Zenna,1, clear-night,5
1229,,1/1/2018,23:37:29,Driving,28825,0h 25min 18sec,1/2/2018,0:02:48,1/1/2018 23:37,Driving,0, clear-night,4
1230,"2924 Lucas Dr, Dallas, TX 75219",1/1/2018,19:52:26,Apartment Building,0,3h 45min 3sec,1/1/2018,23:37:29,1/1/2018 19:52,Aura Cedar Apartments,0, clear-night,5
1231,,1/1/2018,19:21:31,Driving,32944,0h 30min 54sec,1/1/2018,19:52:26,1/1/2018 19:21,Driving,0, clear-night,4
1232,"Plano, TX 75023",1/1/2018,19:15:12,,0,0h 6min 18sec,1/1/2018,19:21:31,1/1/2018 19:15,701 Legacy Dr,0, clear-night,4
1233,,1/1/2018,19:06:52,Driving,3666,0h 8min 20sec,1/1/2018,19:15:12,1/1/2018 19:06,Driving,0, clear-night,3
1234,"Plano, TX 75074",1/1/2018,18:26:23,,0,0h 40min 29sec,1/1/2018,19:06:52,1/1/2018 18:26,2428 Bigleaf Ct,0, clear-night,3
1235,,1/1/2018,18:23:03,Driving,1756,0h 3min 19sec,1/1/2018,18:26:23,1/1/2018 18:23,Driving,0, clear-night,3
1236,"3320 K Ave, Plano, TX 75074",1/1/2018,18:12:35,Korean Grocery Store,0,0h 10min 28sec,1/1/2018,18:23:03,1/1/2018 18:12,H Mart,0, clear-night,3
1237,,1/1/2018,17:53:28,Driving,15363,0h 19min 7sec,1/1/2018,18:12:35,1/1/2018 17:53,Driving,0, clear-night,3
1238,"400 N Greenville Ave #23, Richardson, TX 75081",1/1/2018,16:07:33,Cafe,0,1h 45min 55sec,1/1/2018,17:53:28,1/1/2018 16:07,"Tapioca House, Richardson",0, clear-day,3
1239,,1/1/2018,15:27:59,Driving,15400,0h 39min 33sec,1/1/2018,16:07:33,1/1/2018 15:27,Driving,0, clear-day,3
1240,"2100 W 15th St, Plano, TX 75075",1/1/2018,14:48:56,Fast Food,0,0h 39min 3sec,1/1/2018,15:27:59,1/1/2018 14:48,McDonald's,0, clear-day,4
1241,,1/1/2018,14:46:44,Driving,1442,0h 2min 11sec,1/1/2018,14:48:56,1/1/2018 14:46,Driving,0, clear-day,3
1242,"1520 Independence Pkwy, Plano, TX 75075",1/1/2018,13:40:51,Chinese,0,1h 5min 53sec,1/1/2018,14:46:44,1/1/2018 13:40,Sun Lok Kee BBQ,0, clear-day,4
1243,,1/1/2018,13:11:43,Driving,10924,0h 29min 7sec,1/1/2018,13:40:51,1/1/2018 13:11,Driving,0, clear-day,3
1244,"Plano, TX 75074",1/1/2018,3:32:23,,0,9h 39min 20sec,1/1/2018,13:11:43,1/1/2018 3:32,2428 Bigleaf Ct,0, clear-night,1
1245,,1/1/2018,3:18:59,Driving,7178,0h 13min 23sec,1/1/2018,3:32:23,1/1/2018 3:18,Driving,0, clear-night,3
